155,-22,6,6.777119250689461,4
151,-23,-13,20.975695078171455,4
119,-34,-20,56.04196253228436,2
100,-38,-20,14.972545888846252,1
94,-39,-20,19.567311214045315,1
86,-41,-19,61.89649994956708,4
54,-48,-19,52.807250436984184,4
44,-50,-20,39.10747887719566,1
43,-50,-22,44.07991447431044,3
12,-60,-15,65.99361241951247,4
9,-61,-16,52.85725930376732,1
